filename,width,height,class,xmin,ymin,xmax,ymax
set4_frame140.jpg,359,180,Artifact,342,82,353,94
set4_frame142.jpg,359,180,Artifact,1,75,27,127
set4_frame142.jpg,359,180,Artifact,56,106,75,123
set4_frame142.jpg,359,180,Artifact,113,96,129,117
set4_frame142.jpg,359,180,Artifact,146,115,157,131
set4_frame142.jpg,359,180,Artifact,172,131,173,132
set4_frame142.jpg,359,180,Artifact,174,132,177,135
set4_frame142.jpg,359,180,Artifact,181,96,200,124
set4_frame142.jpg,359,180,Artifact,198,144,200,148
set4_frame142.jpg,359,180,Artifact,201,145,202,146
set4_frame142.jpg,359,180,Artifact,203,145,207,152
set4_frame142.jpg,359,180,Artifact,208,90,221,101
set4_frame142.jpg,359,180,Artifact,238,147,246,153
set4_frame142.jpg,359,180,Artifact,257,106,259,107
set4_frame142.jpg,359,180,Artifact,257,109,259,111
set4_frame142.jpg,359,180,Artifact,257,123,258,128
set4_frame142.jpg,359,180,Artifact,274,84,306,119
set4_frame142.jpg,359,180,Artifact,294,119,295,121
set4_frame142.jpg,359,180,Artifact,296,85,360,145
set4_frame143.jpg,359,180,Artifact,1,75,34,128
set4_frame143.jpg,359,180,Artifact,57,111,71,122
set4_frame143.jpg,359,180,Artifact,110,96,128,118
set4_frame143.jpg,359,180,Artifact,145,115,157,131
set4_frame143.jpg,359,180,Artifact,172,131,177,135
set4_frame143.jpg,359,180,Artifact,182,95,200,122
set4_frame143.jpg,359,180,Artifact,198,144,200,148
set4_frame143.jpg,359,180,Artifact,201,144,207,152
set4_frame143.jpg,359,180,Artifact,207,89,221,102
set4_frame143.jpg,359,180,Artifact,223,147,224,148
set4_frame143.jpg,359,180,Artifact,238,150,244,152
set4_frame143.jpg,359,180,Artifact,254,121,261,135
set4_frame143.jpg,359,180,Artifact,274,84,304,131
set4_frame143.jpg,359,180,Artifact,311,79,360,145
set4_frame143.jpg,359,180,Artifact,357,96,360,110
set4_frame144.jpg,359,180,Artifact,1,76,7,89
set4_frame144.jpg,359,180,Artifact,5,92,24,130
set4_frame144.jpg,359,180,Artifact,25,108,36,125
set4_frame144.jpg,359,180,Artifact,61,117,65,120
set4_frame144.jpg,359,180,Artifact,109,95,128,119
set4_frame144.jpg,359,180,Artifact,146,117,156,131
set4_frame144.jpg,359,180,Artifact,172,131,173,132
set4_frame144.jpg,359,180,Artifact,174,132,177,135
set4_frame144.jpg,359,180,Artifact,183,95,204,121
set4_frame144.jpg,359,180,Artifact,198,144,200,148
set4_frame144.jpg,359,180,Artifact,201,145,202,146
set4_frame144.jpg,359,180,Artifact,203,145,207,150
set4_frame144.jpg,359,180,Artifact,206,90,220,103
set4_frame144.jpg,359,180,Artifact,218,144,229,151
set4_frame144.jpg,359,180,Artifact,251,120,262,139
set4_frame144.jpg,359,180,Artifact,274,84,302,132
set4_frame144.jpg,359,180,Artifact,313,79,347,136
set4_frame144.jpg,359,180,Artifact,352,113,360,145
set4_frame144.jpg,359,180,Artifact,359,99,360,104
set4_frame145.jpg,359,180,Artifact,1,77,6,87
set4_frame145.jpg,359,180,Artifact,3,93,22,137
set4_frame145.jpg,359,180,Artifact,29,113,35,122
set4_frame145.jpg,359,180,Artifact,51,102,52,105
set4_frame145.jpg,359,180,Artifact,108,95,127,119
set4_frame145.jpg,359,180,Artifact,146,119,156,131
set4_frame145.jpg,359,180,Artifact,182,95,211,121
set4_frame145.jpg,359,180,Artifact,199,144,200,148
set4_frame145.jpg,359,180,Artifact,203,145,206,146
set4_frame145.jpg,359,180,Artifact,205,148,206,149
set4_frame145.jpg,359,180,Artifact,218,127,231,152
set4_frame145.jpg,359,180,Artifact,238,99,242,106
set4_frame145.jpg,359,180,Artifact,248,119,263,140
set4_frame145.jpg,359,180,Artifact,273,84,302,136
set4_frame145.jpg,359,180,Artifact,311,81,346,136
set4_frame145.jpg,359,180,Artifact,352,115,360,145
set4_frame147.jpg,359,180,Artifact,1,100,22,145
set4_frame147.jpg,359,180,Artifact,39,121,43,122
set4_frame147.jpg,359,180,Artifact,50,98,54,111
set4_frame147.jpg,359,180,Artifact,109,95,127,119
set4_frame147.jpg,359,180,Artifact,149,128,151,131
set4_frame147.jpg,359,180,Artifact,180,91,210,123
set4_frame147.jpg,359,180,Artifact,203,144,204,145
set4_frame147.jpg,359,180,Artifact,217,92,265,149
set4_frame147.jpg,359,180,Artifact,269,84,303,137
set4_frame147.jpg,359,180,Artifact,311,86,345,140
set4_frame147.jpg,359,180,Artifact,351,116,360,145
set4_frame148.jpg,359,180,Artifact,1,103,23,145
set4_frame148.jpg,359,180,Artifact,35,120,42,125
set4_frame148.jpg,359,180,Artifact,51,101,52,108
set4_frame148.jpg,359,180,Artifact,108,95,127,118
set4_frame148.jpg,359,180,Artifact,179,89,211,124
set4_frame148.jpg,359,180,Artifact,201,141,208,147
set4_frame148.jpg,359,180,Artifact,215,85,295,148
set4_frame148.jpg,359,180,Artifact,314,83,344,148
set4_frame148.jpg,359,180,Artifact,346,89,352,105
set4_frame148.jpg,359,180,Artifact,351,116,360,145
set4_frame149.jpg,359,180,Artifact,1,106,23,146
set4_frame149.jpg,359,180,Artifact,33,119,40,126
set4_frame149.jpg,359,180,Artifact,106,95,127,117
set4_frame149.jpg,359,180,Artifact,181,90,257,147
set4_frame149.jpg,359,180,Artifact,201,139,208,146
set4_frame149.jpg,359,180,Artifact,245,89,293,125
set4_frame149.jpg,359,180,Artifact,315,81,342,149
set4_frame149.jpg,359,180,Artifact,344,85,353,105
set4_frame149.jpg,359,180,Artifact,351,116,360,145
set4_frame150.jpg,359,180,Artifact,2,107,23,145
set4_frame150.jpg,359,180,Artifact,34,120,37,123
set4_frame150.jpg,359,180,Artifact,102,96,127,118
set4_frame150.jpg,359,180,Artifact,128,122,137,125
set4_frame150.jpg,359,180,Artifact,182,92,242,147
set4_frame150.jpg,359,180,Artifact,202,144,203,145
set4_frame150.jpg,359,180,Artifact,203,138,211,143
set4_frame150.jpg,359,180,Artifact,245,87,293,125
set4_frame150.jpg,359,180,Artifact,315,82,354,150
set4_frame150.jpg,359,180,Artifact,351,117,360,145
set4_frame152.jpg,359,180,Artifact,3,110,20,144
set4_frame152.jpg,359,180,Artifact,42,95,56,114
set4_frame152.jpg,359,180,Artifact,97,102,112,117
set4_frame152.jpg,359,180,Artifact,129,108,145,127
set4_frame152.jpg,359,180,Artifact,181,96,205,128
set4_frame152.jpg,359,180,Artifact,208,110,244,147
set4_frame152.jpg,359,180,Artifact,251,108,256,120
set4_frame152.jpg,359,180,Artifact,262,85,294,129
set4_frame152.jpg,359,180,Artifact,312,86,360,152
set4_frame152.jpg,359,180,Artifact,345,157,346,158
set4_frame153.jpg,359,180,Artifact,4,111,17,138
set4_frame153.jpg,359,180,Artifact,7,140,12,144
set4_frame153.jpg,359,180,Artifact,18,138,19,139
set4_frame153.jpg,359,180,Artifact,40,94,58,119
set4_frame153.jpg,359,180,Artifact,94,102,109,116
set4_frame153.jpg,359,180,Artifact,130,103,149,126
set4_frame153.jpg,359,180,Artifact,183,97,191,106
set4_frame153.jpg,359,180,Artifact,192,109,200,130
set4_frame153.jpg,359,180,Artifact,208,91,213,96
set4_frame153.jpg,359,180,Artifact,208,85,295,147
set4_frame153.jpg,359,180,Artifact,212,106,224,136
set4_frame153.jpg,359,180,Artifact,244,140,252,155
set4_frame153.jpg,359,180,Artifact,309,86,360,151
set4_frame154.jpg,359,180,Artifact,5,103,20,129
set4_frame154.jpg,359,180,Artifact,9,142,10,143
set4_frame154.jpg,359,180,Artifact,35,94,60,121
set4_frame154.jpg,359,180,Artifact,92,104,107,116
set4_frame154.jpg,359,180,Artifact,129,97,151,127
set4_frame154.jpg,359,180,Artifact,172,125,176,129
set4_frame154.jpg,359,180,Artifact,194,119,202,134
set4_frame154.jpg,359,180,Artifact,206,84,226,131
set4_frame154.jpg,359,180,Artifact,207,117,252,157
set4_frame154.jpg,359,180,Artifact,251,83,360,151
set4_frame155.jpg,359,180,Artifact,5,98,23,124
set4_frame155.jpg,359,180,Artifact,33,94,62,122
set4_frame155.jpg,359,180,Artifact,90,107,106,116
set4_frame155.jpg,359,180,Artifact,127,94,154,128
set4_frame155.jpg,359,180,Artifact,169,113,178,130
set4_frame155.jpg,359,180,Artifact,194,121,203,138
set4_frame155.jpg,359,180,Artifact,205,82,227,128
set4_frame155.jpg,359,180,Artifact,206,118,251,156
set4_frame155.jpg,359,180,Artifact,255,82,360,145
set4_frame155.jpg,359,180,Artifact,336,145,346,152
set4_frame155.jpg,359,180,Artifact,345,153,346,155
set4_frame157.jpg,359,180,Artifact,5,100,23,119
set4_frame157.jpg,359,180,Artifact,36,94,64,123
set4_frame157.jpg,359,180,Artifact,71,111,76,114
set4_frame157.jpg,359,180,Artifact,88,108,101,114
set4_frame157.jpg,359,180,Artifact,125,96,155,128
set4_frame157.jpg,359,180,Artifact,168,104,182,130
set4_frame157.jpg,359,180,Artifact,194,84,232,149
set4_frame157.jpg,359,180,Artifact,233,148,240,150
set4_frame157.jpg,359,180,Artifact,241,148,247,151
set4_frame157.jpg,359,180,Artifact,255,98,294,132
set4_frame157.jpg,359,180,Artifact,263,149,268,152
set4_frame157.jpg,359,180,Artifact,291,87,305,106
set4_frame157.jpg,359,180,Artifact,315,97,344,141
set4_frame157.jpg,359,180,Artifact,335,142,349,161
set4_frame157.jpg,359,180,Artifact,351,114,360,145
set4_frame158.jpg,359,180,Artifact,4,103,22,119
set4_frame158.jpg,359,180,Artifact,39,95,64,124
set4_frame158.jpg,359,180,Artifact,67,107,78,115
set4_frame158.jpg,359,180,Artifact,87,109,96,112
set4_frame158.jpg,359,180,Artifact,124,96,131,109
set4_frame158.jpg,359,180,Artifact,127,122,129,123
set4_frame158.jpg,359,180,Artifact,130,122,132,123
set4_frame158.jpg,359,180,Artifact,133,99,154,128
set4_frame158.jpg,359,180,Artifact,168,98,186,130
set4_frame158.jpg,359,180,Artifact,194,86,232,150
set4_frame158.jpg,359,180,Artifact,236,149,239,150
set4_frame158.jpg,359,180,Artifact,244,149,245,150
set4_frame158.jpg,359,180,Artifact,253,99,291,135
set4_frame158.jpg,359,180,Artifact,264,149,267,151
set4_frame158.jpg,359,180,Artifact,265,88,270,92
set4_frame158.jpg,359,180,Artifact,292,88,300,99
set4_frame158.jpg,359,180,Artifact,317,98,344,140
set4_frame158.jpg,359,180,Artifact,334,141,350,162
set4_frame158.jpg,359,180,Artifact,354,117,360,143
set4_frame159.jpg,359,180,Artifact,4,105,22,119
set4_frame159.jpg,359,180,Artifact,40,97,64,125
set4_frame159.jpg,359,180,Artifact,66,107,81,115
set4_frame159.jpg,359,180,Artifact,125,96,129,105
set4_frame159.jpg,359,180,Artifact,136,101,162,128
set4_frame159.jpg,359,180,Artifact,166,95,187,130
set4_frame159.jpg,359,180,Artifact,194,86,232,150
set4_frame159.jpg,359,180,Artifact,244,149,247,151
set4_frame159.jpg,359,180,Artifact,254,102,291,135
set4_frame159.jpg,359,180,Artifact,264,88,270,96
set4_frame159.jpg,359,180,Artifact,292,89,296,91
set4_frame159.jpg,359,180,Artifact,318,99,344,135
set4_frame159.jpg,359,180,Artifact,332,140,351,160
set4_frame159.jpg,359,180,Artifact,345,161,346,162
set4_frame159.jpg,359,180,Artifact,357,124,360,139
set4_frame159.jpg,359,180,Artifact,358,94,360,110
set4_frame160.jpg,359,180,Artifact,4,106,22,120
set4_frame160.jpg,359,180,Artifact,40,98,64,125
set4_frame160.jpg,359,180,Artifact,66,108,82,115
set4_frame160.jpg,359,180,Artifact,110,115,115,118
set4_frame160.jpg,359,180,Artifact,138,106,149,128
set4_frame160.jpg,359,180,Artifact,151,94,189,131
set4_frame160.jpg,359,180,Artifact,194,87,239,150
set4_frame160.jpg,359,180,Artifact,241,147,249,154
set4_frame160.jpg,359,180,Artifact,254,104,291,134
set4_frame160.jpg,359,180,Artifact,265,91,266,95
set4_frame160.jpg,359,180,Artifact,268,90,269,96
set4_frame160.jpg,359,180,Artifact,268,98,269,100
set4_frame160.jpg,359,180,Artifact,294,89,295,90
set4_frame160.jpg,359,180,Artifact,317,93,343,131
set4_frame160.jpg,359,180,Artifact,332,139,351,159
set4_frame160.jpg,359,180,Artifact,356,91,360,112
set4_frame162.jpg,359,180,Artifact,5,109,14,116
set4_frame162.jpg,359,180,Artifact,43,102,63,123
set4_frame162.jpg,359,180,Artifact,70,108,81,114
set4_frame162.jpg,359,180,Artifact,108,109,117,118
set4_frame162.jpg,359,180,Artifact,137,120,176,129
set4_frame162.jpg,359,180,Artifact,170,92,195,130
set4_frame162.jpg,359,180,Artifact,196,112,252,157
set4_frame162.jpg,359,180,Artifact,219,92,224,103
set4_frame162.jpg,359,180,Artifact,248,110,265,125
set4_frame162.jpg,359,180,Artifact,274,109,295,130
set4_frame162.jpg,359,180,Artifact,294,88,299,94
set4_frame162.jpg,359,180,Artifact,316,88,343,134
set4_frame162.jpg,359,180,Artifact,332,139,351,158
set4_frame162.jpg,359,180,Artifact,357,93,360,109
set4_frame163.jpg,359,180,Artifact,46,107,61,123
set4_frame163.jpg,359,180,Artifact,69,107,81,114
set4_frame163.jpg,359,180,Artifact,107,106,116,118
set4_frame163.jpg,359,180,Artifact,134,122,169,128
set4_frame163.jpg,359,180,Artifact,171,93,252,157
set4_frame163.jpg,359,180,Artifact,247,108,263,126
set4_frame163.jpg,359,180,Artifact,277,111,297,131
set4_frame163.jpg,359,180,Artifact,292,83,293,84
set4_frame163.jpg,359,180,Artifact,294,89,295,90
set4_frame163.jpg,359,180,Artifact,298,90,299,91
set4_frame163.jpg,359,180,Artifact,316,88,345,139
set4_frame163.jpg,359,180,Artifact,330,139,351,157
set4_frame163.jpg,359,180,Artifact,359,96,360,106
set4_frame164.jpg,359,180,Artifact,48,109,61,123
set4_frame164.jpg,359,180,Artifact,68,106,80,114
set4_frame164.jpg,359,180,Artifact,106,101,115,118
set4_frame164.jpg,359,180,Artifact,124,96,125,97
set4_frame164.jpg,359,180,Artifact,133,123,167,128
set4_frame164.jpg,359,180,Artifact,172,94,252,157
set4_frame164.jpg,359,180,Artifact,202,150,203,151
set4_frame164.jpg,359,180,Artifact,247,105,263,126
set4_frame164.jpg,359,180,Artifact,279,111,300,132
set4_frame164.jpg,359,180,Artifact,288,82,294,84
set4_frame164.jpg,359,180,Artifact,316,87,346,130
set4_frame164.jpg,359,180,Artifact,324,132,351,157
set4_frame164.jpg,359,180,Artifact,358,96,360,108
set4_frame165.jpg,359,180,Artifact,49,111,59,122
set4_frame165.jpg,359,180,Artifact,68,107,78,114
set4_frame165.jpg,359,180,Artifact,104,99,115,118
set4_frame165.jpg,359,180,Artifact,123,95,126,98
set4_frame165.jpg,359,180,Artifact,124,99,125,101
set4_frame165.jpg,359,180,Artifact,137,124,148,128
set4_frame165.jpg,359,180,Artifact,151,127,152,128
set4_frame165.jpg,359,180,Artifact,153,126,154,127
set4_frame165.jpg,359,180,Artifact,155,123,167,128
set4_frame165.jpg,359,180,Artifact,174,93,224,151
set4_frame165.jpg,359,180,Artifact,216,91,226,109
set4_frame165.jpg,359,180,Artifact,226,146,227,147
set4_frame165.jpg,359,180,Artifact,228,146,251,157
set4_frame165.jpg,359,180,Artifact,235,118,243,128
set4_frame165.jpg,359,180,Artifact,249,96,265,125
set4_frame165.jpg,359,180,Artifact,279,111,305,134
set4_frame165.jpg,359,180,Artifact,288,82,293,84
set4_frame165.jpg,359,180,Artifact,315,87,351,156
set4_frame165.jpg,359,180,Artifact,336,96,345,115
set4_frame165.jpg,359,180,Artifact,357,94,360,111
set4_frame167.jpg,359,180,Artifact,7,132,30,143
set4_frame167.jpg,359,180,Artifact,50,112,58,121
set4_frame167.jpg,359,180,Artifact,94,98,114,116
set4_frame167.jpg,359,180,Artifact,141,124,144,126
set4_frame167.jpg,359,180,Artifact,155,120,168,128
set4_frame167.jpg,359,180,Artifact,182,126,193,134
set4_frame167.jpg,359,180,Artifact,185,87,227,144
set4_frame167.jpg,359,180,Artifact,194,134,196,136
set4_frame167.jpg,359,180,Artifact,196,137,199,139
set4_frame167.jpg,359,180,Artifact,199,141,200,142
set4_frame167.jpg,359,180,Artifact,230,114,247,150
set4_frame167.jpg,359,180,Artifact,250,92,265,124
set4_frame167.jpg,359,180,Artifact,276,87,352,152
set4_frame167.jpg,359,180,Artifact,345,85,352,90
set4_frame167.jpg,359,180,Artifact,359,103,360,105
set4_frame168.jpg,359,180,Artifact,3,138,6,139
set4_frame168.jpg,359,180,Artifact,7,129,31,143
set4_frame168.jpg,359,180,Artifact,41,98,44,107
set4_frame168.jpg,359,180,Artifact,51,113,56,120
set4_frame168.jpg,359,180,Artifact,93,99,112,115
set4_frame168.jpg,359,180,Artifact,139,122,146,126
set4_frame168.jpg,359,180,Artifact,158,120,168,126
set4_frame168.jpg,359,180,Artifact,182,127,193,134
set4_frame168.jpg,359,180,Artifact,185,90,197,101
set4_frame168.jpg,359,180,Artifact,199,87,227,143
set4_frame168.jpg,359,180,Artifact,228,113,245,150
set4_frame168.jpg,359,180,Artifact,250,94,265,124
set4_frame168.jpg,359,180,Artifact,274,107,306,139
set4_frame168.jpg,359,180,Artifact,314,89,333,151
set4_frame168.jpg,359,180,Artifact,334,146,335,147
set4_frame168.jpg,359,180,Artifact,337,125,352,152
set4_frame168.jpg,359,180,Artifact,341,82,354,99
set4_frame168.jpg,359,180,Artifact,359,101,360,108
set4_frame169.jpg,359,180,Artifact,3,138,5,139
set4_frame169.jpg,359,180,Artifact,7,139,12,143
set4_frame169.jpg,359,180,Artifact,13,128,31,143
set4_frame169.jpg,359,180,Artifact,94,103,111,115
set4_frame169.jpg,359,180,Artifact,139,120,146,126
set4_frame169.jpg,359,180,Artifact,160,122,167,126
set4_frame169.jpg,359,180,Artifact,182,128,191,133
set4_frame169.jpg,359,180,Artifact,185,86,199,99
set4_frame169.jpg,359,180,Artifact,200,86,245,150
set4_frame169.jpg,359,180,Artifact,207,138,217,143
set4_frame169.jpg,359,180,Artifact,250,99,264,124
set4_frame169.jpg,359,180,Artifact,273,108,305,138
set4_frame169.jpg,359,180,Artifact,315,126,331,151
set4_frame169.jpg,359,180,Artifact,319,92,328,109
set4_frame169.jpg,359,180,Artifact,337,120,352,153
set4_frame169.jpg,359,180,Artifact,338,83,353,104
set4_frame169.jpg,359,180,Artifact,342,117,344,119
set4_frame169.jpg,359,180,Artifact,356,93,360,113
set4_frame170.jpg,359,180,Artifact,7,139,8,140
set4_frame170.jpg,359,180,Artifact,9,140,12,143
set4_frame170.jpg,359,180,Artifact,13,131,30,143
set4_frame170.jpg,359,180,Artifact,98,107,108,114
set4_frame170.jpg,359,180,Artifact,164,124,165,125
set4_frame170.jpg,359,180,Artifact,166,125,167,126
set4_frame170.jpg,359,180,Artifact,184,130,189,133
set4_frame170.jpg,359,180,Artifact,186,86,245,150
set4_frame170.jpg,359,180,Artifact,211,140,212,141
set4_frame170.jpg,359,180,Artifact,251,103,263,124
set4_frame170.jpg,359,180,Artifact,271,106,305,135
set4_frame170.jpg,359,180,Artifact,317,128,329,148
set4_frame170.jpg,359,180,Artifact,320,93,328,104
set4_frame170.jpg,359,180,Artifact,328,148,331,151
set4_frame170.jpg,359,180,Artifact,337,85,352,153
set4_frame170.jpg,359,180,Artifact,354,89,360,116
set4_frame172.jpg,359,180,Artifact,16,140,17,141
set4_frame172.jpg,359,180,Artifact,51,114,57,121
set4_frame172.jpg,359,180,Artifact,162,123,189,133
set4_frame172.jpg,359,180,Artifact,189,86,244,149
set4_frame172.jpg,359,180,Artifact,255,105,261,115
set4_frame172.jpg,359,180,Artifact,267,104,284,128
set4_frame172.jpg,359,180,Artifact,296,117,304,132
set4_frame172.jpg,359,180,Artifact,320,128,333,151
set4_frame172.jpg,359,180,Artifact,334,146,335,147
set4_frame172.jpg,359,180,Artifact,337,84,360,152
set4_frame173.jpg,359,180,Artifact,50,111,59,122
set4_frame173.jpg,359,180,Artifact,164,120,188,133
set4_frame173.jpg,359,180,Artifact,183,97,190,113
set4_frame173.jpg,359,180,Artifact,194,86,244,137
set4_frame173.jpg,359,180,Artifact,249,110,256,119
set4_frame173.jpg,359,180,Artifact,265,103,281,124
set4_frame173.jpg,359,180,Artifact,299,123,304,134
set4_frame173.jpg,359,180,Artifact,320,125,333,151
set4_frame173.jpg,359,180,Artifact,334,124,335,126
set4_frame173.jpg,359,180,Artifact,336,83,360,143
set4_frame173.jpg,359,180,Artifact,340,146,344,149
set4_frame174.jpg,359,180,Artifact,49,106,61,121
set4_frame174.jpg,359,180,Artifact,67,111,71,114
set4_frame174.jpg,359,180,Artifact,72,110,74,111
set4_frame174.jpg,359,180,Artifact,164,97,191,133
set4_frame174.jpg,359,180,Artifact,171,84,179,95
set4_frame174.jpg,359,180,Artifact,186,130,188,131
set4_frame174.jpg,359,180,Artifact,190,131,193,134
set4_frame174.jpg,359,180,Artifact,197,88,256,132
set4_frame174.jpg,359,180,Artifact,264,101,278,124
set4_frame174.jpg,359,180,Artifact,297,87,300,94
set4_frame174.jpg,359,180,Artifact,299,127,306,135
set4_frame174.jpg,359,180,Artifact,315,143,327,153
set4_frame174.jpg,359,180,Artifact,319,82,357,141
set4_frame174.jpg,359,180,Artifact,328,147,332,151
set4_frame174.jpg,359,180,Artifact,334,146,335,147
set4_frame174.jpg,359,180,Artifact,340,146,341,147
set4_frame174.jpg,359,180,Artifact,342,147,344,149
set4_frame174.jpg,359,180,Artifact,355,122,360,143
set4_frame175.jpg,359,180,Artifact,50,101,74,120
set4_frame175.jpg,359,180,Artifact,165,97,192,130
set4_frame175.jpg,359,180,Artifact,171,83,180,94
set4_frame175.jpg,359,180,Artifact,187,128,188,129
set4_frame175.jpg,359,180,Artifact,191,131,192,132
set4_frame175.jpg,359,180,Artifact,198,89,256,133
set4_frame175.jpg,359,180,Artifact,265,99,279,121
set4_frame175.jpg,359,180,Artifact,294,86,300,96
set4_frame175.jpg,359,180,Artifact,301,132,304,134
set4_frame175.jpg,359,180,Artifact,315,145,326,153
set4_frame175.jpg,359,180,Artifact,317,83,360,141
set4_frame175.jpg,359,180,Artifact,328,147,330,152
set4_frame175.jpg,359,180,Artifact,330,145,345,150
set4_frame175.jpg,359,180,Artifact,345,151,346,152
set4_frame175.jpg,359,180,Artifact,358,128,360,140
set4_frame177.jpg,359,180,Artifact,9,141,10,142
set4_frame177.jpg,359,180,Artifact,14,140,17,143
set4_frame177.jpg,359,180,Artifact,17,137,19,139
set4_frame177.jpg,359,180,Artifact,29,108,37,123
set4_frame177.jpg,359,180,Artifact,60,107,61,108
set4_frame177.jpg,359,180,Artifact,62,106,76,115
set4_frame177.jpg,359,180,Artifact,155,123,157,124
set4_frame177.jpg,359,180,Artifact,158,96,198,135
set4_frame177.jpg,359,180,Artifact,173,85,179,88
set4_frame177.jpg,359,180,Artifact,200,86,253,134
set4_frame177.jpg,359,180,Artifact,201,116,211,136
set4_frame177.jpg,359,180,Artifact,271,101,276,110
set4_frame177.jpg,359,180,Artifact,291,83,300,101
set4_frame177.jpg,359,180,Artifact,307,125,309,128
set4_frame177.jpg,359,180,Artifact,310,85,358,158
set4_frame177.jpg,359,180,Artifact,313,146,319,153
set4_frame177.jpg,359,180,Artifact,314,83,333,102
set4_frame178.jpg,359,180,Artifact,35,120,36,122
set4_frame178.jpg,359,180,Artifact,63,106,75,114
set4_frame178.jpg,359,180,Artifact,151,96,198,138
set4_frame178.jpg,359,180,Artifact,201,85,253,139
set4_frame178.jpg,359,180,Artifact,290,84,300,108
set4_frame178.jpg,359,180,Artifact,301,83,349,157
set4_frame178.jpg,359,180,Artifact,342,86,354,107
set4_frame178.jpg,359,180,Artifact,346,108,351,111
set4_frame179.jpg,359,180,Artifact,29,106,30,108
set4_frame179.jpg,359,180,Artifact,64,106,74,113
set4_frame179.jpg,359,180,Artifact,107,113,115,115
set4_frame179.jpg,359,180,Artifact,130,120,137,123
set4_frame179.jpg,359,180,Artifact,146,96,197,134
set4_frame179.jpg,359,180,Artifact,196,136,197,137
set4_frame179.jpg,359,180,Artifact,202,101,219,140
set4_frame179.jpg,359,180,Artifact,223,143,224,144
set4_frame179.jpg,359,180,Artifact,224,84,260,134
set4_frame179.jpg,359,180,Artifact,288,84,350,158
set4_frame179.jpg,359,180,Artifact,343,87,353,103
set4_frame180.jpg,359,180,Artifact,27,100,33,114
set4_frame180.jpg,359,180,Artifact,35,120,36,122
set4_frame180.jpg,359,180,Artifact,35,123,36,125
set4_frame180.jpg,359,180,Artifact,50,96,54,106
set4_frame180.jpg,359,180,Artifact,65,107,73,113
set4_frame180.jpg,359,180,Artifact,102,102,142,124
set4_frame180.jpg,359,180,Artifact,131,95,149,113
set4_frame180.jpg,359,180,Artifact,145,97,194,134
set4_frame180.jpg,359,180,Artifact,203,106,230,146
set4_frame180.jpg,359,180,Artifact,223,84,260,137
set4_frame180.jpg,359,180,Artifact,288,85,351,158
set4_frame180.jpg,359,180,Artifact,288,130,295,139
set4_frame180.jpg,359,180,Artifact,344,88,352,104
set4_frame180.jpg,359,180,Artifact,346,160,347,161
set4_frame182.jpg,359,180,Artifact,22,93,35,119
set4_frame182.jpg,359,180,Artifact,51,97,52,99
set4_frame182.jpg,359,180,Artifact,51,100,52,102
set4_frame182.jpg,359,180,Artifact,67,106,74,111
set4_frame182.jpg,359,180,Artifact,96,94,192,133
set4_frame182.jpg,359,180,Artifact,203,89,265,148
set4_frame182.jpg,359,180,Artifact,285,91,353,158
set4_frame182.jpg,359,180,Artifact,320,84,329,98
set4_frame182.jpg,359,180,Artifact,335,84,360,113
set4_frame182.jpg,359,180,Artifact,347,159,348,161
set4_frame183.jpg,359,180,Artifact,4,136,5,137
set4_frame183.jpg,359,180,Artifact,14,91,35,116
set4_frame183.jpg,359,180,Artifact,67,105,75,111
set4_frame183.jpg,359,180,Artifact,94,94,192,133
set4_frame183.jpg,359,180,Artifact,200,143,201,144
set4_frame183.jpg,359,180,Artifact,201,95,267,149
set4_frame183.jpg,359,180,Artifact,239,148,240,149
set4_frame183.jpg,359,180,Artifact,285,91,316,141
set4_frame183.jpg,359,180,Artifact,317,113,338,136
set4_frame183.jpg,359,180,Artifact,321,85,325,93
set4_frame183.jpg,359,180,Artifact,321,92,322,93
set4_frame183.jpg,359,180,Artifact,332,83,360,118
set4_frame183.jpg,359,180,Artifact,335,134,353,161
set4_frame183.jpg,359,180,Artifact,346,162,347,163
set4_frame184.jpg,359,180,Artifact,15,91,34,115
set4_frame184.jpg,359,180,Artifact,68,105,76,111
set4_frame184.jpg,359,180,Artifact,71,103,72,104
set4_frame184.jpg,359,180,Artifact,92,103,108,114
set4_frame184.jpg,359,180,Artifact,127,93,192,132
set4_frame184.jpg,359,180,Artifact,200,92,267,149
set4_frame184.jpg,359,180,Artifact,242,147,245,148
set4_frame184.jpg,359,180,Artifact,246,148,247,149
set4_frame184.jpg,359,180,Artifact,284,86,315,139
set4_frame184.jpg,359,180,Artifact,319,115,336,132
set4_frame184.jpg,359,180,Artifact,334,83,354,97
set4_frame184.jpg,359,180,Artifact,336,134,353,162
set4_frame184.jpg,359,180,Artifact,346,163,347,164
set4_frame184.jpg,359,180,Artifact,354,97,360,139
set4_frame185.jpg,359,180,Artifact,19,91,35,111
set4_frame185.jpg,359,180,Artifact,68,106,76,111
set4_frame185.jpg,359,180,Artifact,77,106,79,107
set4_frame185.jpg,359,180,Artifact,83,106,86,107
set4_frame185.jpg,359,180,Artifact,88,103,106,113
set4_frame185.jpg,359,180,Artifact,128,92,189,131
set4_frame185.jpg,359,180,Artifact,185,100,191,107
set4_frame185.jpg,359,180,Artifact,190,130,192,132
set4_frame185.jpg,359,180,Artifact,200,143,201,144
set4_frame185.jpg,359,180,Artifact,201,89,267,148
set4_frame185.jpg,359,180,Artifact,233,148,234,149
